min_share,max_share,year,run,V_t,E_t,n_core,R_t,S_t,H_t,Q_cp,C_t,density
0.001,0.1,2020,0,996,111092,252,0.25301204819277107,77,0.26432980599647277,0.3124839847692616,0.3650793650793651,0.22419729167927993
0.001,0.1,2021,0,990,119920,258,0.2606060606060606,77,0.2802115257496544,0.30659828500640196,0.3410852713178295,0.2449571549672662
0.001,0.1,2022,0,986,118664,249,0.2525354969574036,63,0.3041725133465591,0.3027021081793486,0.357429718875502,0.2443632170179467
0.001,0.1,2023,0,985,129466,287,0.2913705583756345,76,0.28004467700227015,0.29837059654831216,0.42160278745644597,0.26714951921092817
0.001,1.0,1990,0,689,14749,221,0.32075471698113206,79,0.12888761491369957,0.37313501559929196,,0.06222786647314949
0.001,1.0,1991,0,503,4755,182,0.36182902584493043,54,0.11707523245984784,0.3665206198022906,0.5769230769230769,0.03766247138681853
0.001,1.0,1992,0,716,15530,196,0.2737430167597765,85,0.127030403998334,0.37925852759153766,0.6581632653061225,0.06067117240301598
0.001,1.0,1993,0,743,15457,245,0.3297442799461642,72,0.1290628904623074,0.36919303046491486,0.5918367346938775,0.05607412217534364
0.001,1.0,1994,0,780,18949,210,0.2692307692307692,73,0.1630839002267574,0.3709841968165392,0.48571428571428577,0.062371218853888945
0.001,1.0,1995,0,775,16560,236,0.30451612903225805,58,0.148448721631715,0.35983314604758154,0.5466101694915254,0.055213803450862714
0.001,1.0,1996,0,782,14488,231,0.29539641943734013,71,0.15346414047712748,0.34894093607116733,0.5324675324675325,0.04744392886030435
0.001,1.0,1997,0,801,16209,258,0.32209737827715357,80,0.1666366203954089,0.3415804012952865,0.5852713178294573,0.05058988764044944
0.001,1.0,1998,0,959,56103,282,0.2940563086548488,104,0.17209898898445752,0.36481227210379097,0.624113475177305,0.12213270173131807
0.001,1.0,1999,0,956,61731,256,0.26778242677824265,96,0.19049072265625,0.3620105049212846,0.421875,0.13522968739731428
0.001,1.0,2000,0,966,66124,245,0.2536231884057971,86,0.17011245314452303,0.3655985428015096,0.44897959183673475,0.1418680741050644
0.001,1.0,2001,0,970,65259,247,0.25463917525773194,90,0.19054565719811836,0.3594136475751225,0.42105263157894735,0.13885927675465196
0.001,1.0,2002,0,963,63833,246,0.2554517133956386,84,0.17925837794963306,0.3317576688261989,0.4390243902439024,0.13780782939661446
0.001,1.0,2003,0,963,61101,268,0.2782969885773624,89,0.19614613499665856,0.3436780828966431,0.4104477611940298,0.13190976742378613
0.001,1.0,2004,0,975,70844,266,0.27282051282051284,87,0.2230199559047995,0.34036988055319567,0.3533834586466166,0.14920023166429738
0.001,1.0,2005,0,979,72302,276,0.2819203268641471,87,0.2173387943709305,0.33851526829553086,0.42028985507246375,0.15102844812640084
0.001,1.0,2006,0,982,71551,306,0.31160896130346233,72,0.18858131487889274,0.3267121208026301,0.42156862745098034,0.14854745251426804
0.001,1.0,2007,0,986,88742,264,0.26774847870182555,71,0.22887970615243336,0.32275675257093417,0.35984848484848486,0.18274523532500694
0.001,1.0,2008,0,988,100473,274,0.2773279352226721,78,0.23016676434546315,0.32013808166551655,0.36861313868613144,0.20606549105989194
0.001,1.0,2009,0,987,89906,280,0.28368794326241137,74,0.23326530612244906,0.3163830103195843,0.3821428571428571,0.1847670836493071
0.001,1.0,2010,0,991,79028,251,0.2532795156407669,77,0.23436135934350238,0.32128710278698785,0.38247011952191234,0.1611024472780275
0.001,1.0,2011,0,993,75556,235,0.2366565961732125,65,0.24309642372114074,0.32370976801768614,0.3489361702127659,0.1534044764967677
0.001,1.0,2012,0,990,78056,205,0.20707070707070707,54,0.2865199286139204,0.31829956257405845,0.36585365853658536,0.15944275924053478
0.001,1.0,2013,0,995,77458,238,0.23919597989949748,69,0.2574676929595368,0.3190245131044877,0.46218487394957986,0.15663427802998897
0.001,1.0,2014,0,994,78497,256,0.2575452716297787,69,0.218048095703125,0.3005060717209221,0.43359375,0.15905503514541428
0.001,1.0,2015,0,997,80646,254,0.2547642928786359,72,0.23042346084692175,0.298482313515768,0.3503937007874016,0.1624270401566144
0.001,1.0,2016,0,1000,91342,215,0.215,65,0.30561384532179564,0.3219129031608823,0.38604651162790693,0.18286686686686687
0.001,1.0,2017,0,997,108913,207,0.20762286860581744,61,0.28068332983266847,0.3228052929119893,0.3961352657004831,0.21935887985240862
0.001,1.0,2018,0,994,105257,160,0.16096579476861167,45,0.35625000000000023,0.32632839224813864,0.2875,0.21327765181218225
0.001,1.0,2019,0,996,122438,182,0.1827309236947791,48,0.2968240550658134,0.32818900843724563,0.4010989010989011,0.24709491231256686
0.001,1.0,2020,0,999,113998,190,0.19019019019019018,57,0.26692520775623274,0.3395157301675445,0.4052631578947369,0.22868158739902228
0.001,1.0,2021,0,993,122816,178,0.17925478348439072,58,0.31643731852038903,0.3350152942247568,0.3258426966292135,0.24935841211058052
0.001,1.0,2022,0,990,121549,198,0.2,60,0.28425670849913287,0.33064579743261885,0.40909090909090906,0.24828466668709337
0.001,1.0,2023,0,988,132348,194,0.19635627530364372,57,0.3139547242002338,0.3297348494165076,0.3711340206185567,0.27143964657962416
